,Basics.Year,Basics.Make,Basics.Model,Basics.Class,Basics.Length (ft),Basics.FuelType,Basics.HullMaterial,Basics.OfferedBy,Propulsion.EngineMake,Propulsion.TotalPower (hp),Propulsion.EngineType,Propulsion.FuelType,Specifications.Dimensions.LengthOverall (ft),Specifications.Dimensions.Beam (ft),Specifications.Accommodations.DoubleBerths,Specifications.Accommodations.Cabins,Specifications.Accommodations.Heads,Basics.HullShape,Basics.HullWarranty (years),Propulsion.EngineModel,Propulsion.EngineYear,Propulsion.EngineHours,Propulsion.DriveType,Propulsion.PropellerType,Specifications.Speed&Distance.CruisingSpeed (kn),Specifications.Speed&Distance.MaxSpeed (kn),Specifications.Dimensions.LengthOnDeck (ft),Specifications.Dimensions.MaxDra (ft),Specifications.Dimensions.CabinHeadroom (ft),Specifications.Dimensions.LengthAtWaterline (ft),Specifications.Miscellaneous.Windlass,Price,Propulsion.PropellerMaterial,Specifications.Dimensions.MaxBridgeClearance (ft),Specifications.Weights.DryWeight (Lb),Specifications.Accommodations.SingleBerths,Propulsion.FoldingPropeller,Features.ElectricalEquipment.ShorePowerInlet,Features.Electronics.Depthsounder,Features.Electronics.Radar,Features.Electronics.Plotter,Features.Electronics.Compas,Features.Electronics.Gps,Features.InsideEquipment.ElectricBilgePump,Features.InsideEquipment.Oven,Features.InsideEquipment.MarineHead,Features.InsideEquipment.Heating,Features.InsideEquipment.HotWater,Features.InsideEquipment.Refrigerator,Features.InsideEquipment.BatteryCharger,Features.OutsideEquipment.TeakCockpit,Features.OutsideEquipment.RadarReflector,Features.OutsideEquipment.Tender,Features.OutsideEquipment.CockpitCushions,Features.Rigging.SteeringWheel,Features.Sails.StormJib,Features.Sails.BattenedMainsail,Features.Sails.FurlingGenoa,Features.Sails.Trisail,Specifications.Accommodations.TwinBerths,Features.Electronics.Log-speedometer,Features.Electronics.WindSpeedAndDirection,Features.Electronics.Autopilot,Features.Electronics.Radio,Features.Electronics.CockpitSpeakers,Features.Electronics.Vhf,Features.InsideEquipment.BowThruster,Features.InsideEquipment.ManualBilgePump,Features.InsideEquipment.MicrowaveOven,Features.InsideEquipment.AirConditioning,Features.InsideEquipment.ElectricHead,Features.OutsideEquipment.CockpitShower,Features.OutsideEquipment.CockpitTable,Features.OutsideEquipment.SwimmingLadder,Features.Sails.FurlingMainsail,Features.Sails.AsymmetricSpinnaker,Features.Electronics.Repeater(s),Features.ElectricalEquipment.Generator,Features.ElectricalEquipment.Inverter,Features.Electronics.NavigationCenter,Features.InsideEquipment.DeepFreezer,Features.OutsideEquipment.OutboardEngineBrackets,Features.OutsideEquipment.Davit(s),Features.Sails.FullyBattenedMainsail,Specifications.Miscellaneous.ElectricalCircuit (V),Features.Electronics.CdPlayer,Features.Rigging.ElectricWinch,Features.Electronics.TvSet,Features.Electronics.DvdPlayer,Features.InsideEquipment.FreshWaterMaker,Features.Rigging.SpinnakerPole,Features.OutsideEquipment.TeakSidedecks,Features.AdditionalEquipment.RoadTrailer,Features.Sails.Spinnaker,Specifications.Miscellaneous.SeatingCapacity,Features.Electronics.RadarDetector,Features.Electronics.Computer,Features.Electronics.Vcr,Features.Sails.GennakerCruisingSpinnaker,Features.InsideEquipment.SeaWaterPump,Features.OutsideEquipment.SolarPanel,Features.OutsideEquipment.Liferaft,Features.Rigging.Tiller,Features.Sails.Genoa,Features.InsideEquipment.SternThruster,Features.InsideEquipment.Dishwasher,Features.InsideEquipment.WashingMachine,Features.OutsideEquipment.Gangway,Features.OutsideEquipment.HydraulicGangway,Specifications.Speed&Distance.Range (nm),Specifications.Dimensions.Freeboard (ft),Features.OutsideEquipment.WindGenerator,Features.InsideEquipment.Seakeeper,Features.InsideEquipment.AirCompressor,Features.InsideEquipment.ChemicalHead,Specifications.Miscellaneous.LiferaftCapacity,Features.Rigging.HydraulicWinch,Propulsion.RopeCutter,Specifications.Miscellaneous.DeadriseAtTransom (deg),Features.AdditionalEquipment.LaunchingTrailer,Features.AdditionalEquipment.BeachingLegs,Make-Model
807,2022,HH Catamarans,HH44,Catamaran,87.99,Diesel,Aluminum,Northrop and Johnson (Palma),CUMMINS,420.0,Inboard,Diesel,87.99,40.35,2.79673590504451,4.0,5.0,Monohull,0,QSB 5.9,2019.0,1121.918781725888,Sail Drive,3.0,15.0,12.0,43.39205882352945,6.56,9.348779342722995,39.67258029978575,Electric Windlass,7226886,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH44
808,2009,HH Catamarans,HH44 OPEN,Antique and Classic,59.75,Diesel,Wood,Sandeman Yacht Company Ltd - Sandeman Yacht Company,Beta Marine,75.0,Inboard,Diesel,59.75,13.0,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,45.0,8.956594153636974,9.348779342722995,38.0,Electric Windlass,259245,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH44 OPEN
809,2022,HH Catamarans,HH50,Catamaran,70.0,Diesel,Aluminum,Virgin Islands Yacht Broker,Motorization 2 x 140 HP,140.0,Inboard,Diesel,73.0,34.0,4.0,6.0,6.0,Monohull,0,SD4.140 TIC SCAM 3.8l,2018.0,880.0,Stern Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,7.87,9.348779342722995,39.67258029978575,Electric Windlass,2390850,Stainless Steel,63.21807909604506,85120.0,2.872521246458923,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,2.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,220.0,True,False,True,True,True,False,True,False,False,8.62295081967213,True,True,False,False,True,True,True,False,False,True,True,True,False,False,1947.4,9.614166666666668,True,False,True,False,7.8125,False,False,22,False,False,HH Catamarans-HH50
810,2012,HH Catamarans,HH50,Cruiser,50.43,Diesel,Fiberglass,Marine Team,VOLVO PENTA,110.0,Inboard,Diesel,50.43,15.88,4.0,3.0,2.0,Monohull,0,D3,2012.0,880.0,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,7.87,9.348779342722995,39.67258029978575,Electric Windlass,304290,Stainless Steel,63.21807909604506,85120.0,2.872521246458923,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,True,2.0,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,True,220.0,False,True,True,False,False,False,True,False,False,8.62295081967213,True,False,False,False,False,True,True,False,False,False,False,True,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH50
811,1930,HH Catamarans,HH52,Antique and Classic,43.0,Diesel,Wood,DBY Boat Sales - Pittwater,Yanmar,66.98479345284491,Inboard,Diesel,43.0,8.0,4.0,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,46147,Bronze,63.21807909604506,23578.5175,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH52
812,2023,HH Catamarans,HH52,Multi-Hull,153.22,Electric,Aluminum,Ocean Independence - Europe,Yanmar,66.98479345284491,Inboard,Diesel,120.41,54.66,4.0,2.961864406779661,9.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,24500000,Bronze,63.21807909604506,23578.5175,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH52
813,1991,HH Catamarans,HH55,Catamaran,55.45,Diesel,Composite,Port Navy Service,Yanmar,66.98479345284491,Inboard,Diesel,55.45,28.22,2.79673590504451,5.0,3.0,Monohull,0,Yanmar 4JH4E 50 HP,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,309724,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,2.03960396039604,True,True,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,83.00632911392405,False,False,False,False,True,False,False,False,False,8.62295081967213,True,False,False,True,False,True,True,False,True,False,True,True,False,False,1947.4,9.614166666666668,True,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH55
814,2006,HH Catamarans,HH55,Racer,52.0,Diesel,Composite,Cruiser-Racer.com,Yanmar,66.98479345284491,Inboard,Diesel,52.0,14.11,2.79673590504451,5.0,1.0,Monohull,0,Yanmar 4JH4E 50 HP,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,266254,Bronze,63.21807909604506,23578.5175,2.872521246458923,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH55
815,2023,HH Catamarans,HH60,Multi-Hull,39.34,Diesel,Fiberglass,cat sale Gmbh & Co KG - cat sale GmbH & Co KG,3 Cylinder,20.0,Inboard,Diesel,39.34,21.98,2.0,2.0,2.0,Catamaran,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,2.0,7.865502392344499,10.30087209302326,43.39205882352945,3.61,6.23,39.67258029978575,Electric Windlass,319735,Bronze,63.21807909604506,11023.0,2.872521246458923,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,2.03960396039604,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,220.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH60
816,2003,HH Catamarans,HH66,Racer,24.61,Diesel,Composite,Catamarans Barcelona,Yanmar,10.0,Inboard,Diesel,24.61,9.84,2.79673590504451,1.0,1.0,Catamaran,0,4JH57,2003.0,800.0,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,14.76,9.348779342722995,39.67258029978575,Hydraulic Windlass,19562,Bronze,63.21807909604506,23578.5175,4.0,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,2.03960396039604,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,83.00632911392405,True,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,True,False,22,False,False,HH Catamarans-HH66
817,2011,HH Catamarans,HH77,Catamaran,101.71,Diesel,Fiberglass,European Yacht Brokers,iveco,450.0,Inboard,Diesel,101.71,40.26,2.0,4.0,4.0,Monohull,0,SE236S36,2011.0,1489.0,Sail Drive,3.0,9.0,12.0,43.39205882352945,6.23,9.348779342722995,39.67258029978575,Electric Windlass,3803624,Bronze,63.21807909604506,23578.5175,6.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,2.03960396039604,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,83.00632911392405,True,False,True,True,True,False,False,False,True,8.62295081967213,True,True,True,False,True,False,True,False,False,True,True,True,False,True,1947.4,9.614166666666668,False,False,True,False,7.8125,True,False,22,False,False,HH Catamarans-HH77
818,2021,HH Catamarans,HH88,Gulet,59.71,Diesel,Wood,Gino Group HQ,Yanmar,66.98479345284491,Inboard,Diesel,59.71,17.72,2.79673590504451,2.961864406779661,3.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.89,9.348779342722995,39.67258029978575,Electric Windlass,537941,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-HH88
819,2007,HH Catamarans,OC 44,Pilothouse,41.34,Diesel,Wood,De Valk Yacht Brokers - De Valk Croatia,Perkins,128.13,Inboard,Diesel,41.34,13.78,2.0,2.0,1.0,Monohull,0,M 130 C,2007.0,1121.918781725888,Direct Drive,4.0,7.5,9.0,43.39205882352945,5.91,9.348779342722995,39.67258029978575,Electric Windlass,161926,Bronze,63.21807909604506,23578.5175,4.0,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,False,2.03960396039604,True,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,24.0,False,True,False,False,False,False,True,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-OC 44
820,2010,HH Catamarans,OC 50,Catamaran,50.0,Diesel,Composite,36 Degrees,Yanmar,15.0,Inboard,Diesel,50.0,22.97,2.0,4.0,1.0,Monohull,0,2YM15,2015.0,273.0,Direct Drive,2.0,7.865502392344499,10.30087209302326,43.39205882352945,10.5,9.348779342722995,39.67258029978575,Electric Windlass,187114,Bronze,63.21807909604506,23578.5175,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,HH Catamarans-OC 50
821,2009,HH Catamarans,OC 50,Motorsailer,137.8,Diesel,Wood,Nikos O. Papadakis International Yachts Sales & Charters,Yanmar,15.0,Inboard,Diesel,137.8,24.93,2.0,4.0,6.0,Monohull,0,2YM15,2015.0,273.0,Direct Drive,2.0,7.865502392344499,10.30087209302326,43.39205882352945,10.5,9.348779342722995,39.67258029978575,Electric Windlass,4238324,Bronze,63.21807909604506,23578.5175,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2.03960396039604,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,83.00632911392405,True,False,True,True,True,False,True,False,False,8.62295081967213,True,True,True,False,True,False,True,False,False,False,True,True,True,True,1947.4,9.614166666666668,False,True,True,True,7.8125,False,False,22,False,False,HH Catamarans-OC 50
822,2007,High Performance,55,Racer,70.54,Diesel,Composite,Bach Yachting International,Yanmar,66.98479345284491,Inboard,Diesel,70.54,18.7,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,14.76,9.348779342722995,39.67258029978575,Electric Windlass,368408,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,High Performance-55
823,2023,Hillyard,9ton,Multi-Hull,43.64,Diesel,Fiberglass,cat sale Gmbh & Co KG - cat sale GmbH & Co KG,Volvo Penta,50.0,Inboard,Diesel,43.64,24.15,3.0,3.0,2.0,Catamaran,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.72,6.23,39.67258029978575,Electric Windlass,755291,Bronze,63.21807909604506,24802.0,1.0,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,2.03960396039604,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,220.0,False,False,False,False,True,False,False,False,True,8.62295081967213,False,False,False,True,True,True,True,False,True,False,False,False,True,False,1947.4,9.614166666666668,False,False,False,False,10.0,False,False,22,False,False,Hillyard-9ton
824,2024,Hoek,78,Multi-Hull,39.3,Diesel,Fiberglass,cat sale Gmbh & Co KG - cat sale GmbH & Co KG,Volvo Penta,30.0,Inboard,Diesel,39.3,22.67,3.0,3.0,2.0,Catamaran,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.43,6.23,39.67258029978575,Electric Windlass,624881,Bronze,63.21807909604506,18739.0,1.0,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,2.03960396039604,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,220.0,True,False,False,False,True,False,False,False,True,8.62295081967213,False,False,False,True,True,True,True,False,True,False,False,False,True,False,1947.4,9.614166666666668,False,False,False,False,10.0,False,False,22,False,False,Hoek-78
825,2024,Hoek,82 carbon hull,Catamaran,88.06,Other,Aluminum,ALLIED YACHTING,Hybrid-Electric,268.0,Inboard,Other,88.06,39.37,2.79673590504451,2.961864406779661,4.0,Catamaran,5,4JH57,2016.507913669065,1121.918781725888,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,12.14,9.348779342722995,39.67258029978575,Electric Windlass,9020023,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hoek-82 carbon hull
826,2022,Hoek,PC 77,Multi-Hull,52.07,Diesel,Composite,cat sale Gmbh & Co KG - cat sale GmbH & Co KG,Yanmar,57.0,Inboard,Diesel,52.07,27.0,3.0,3.0,3.0,Catamaran,0,4JH57,2022.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.56,6.56,39.67258029978575,Electric Windlass,2716875,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,2.03960396039604,True,True,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,220.0,False,False,False,False,True,False,False,False,False,8.62295081967213,False,False,False,False,True,True,True,False,True,False,False,False,False,False,1947.4,9.614166666666668,True,False,False,False,7.8125,False,False,22,False,False,Hoek-PC 77
827,2012,Hoek,racing sloop,Motorsailer,116.14,Diesel,Wood,Serenity Yachting,IVECO,492.16,Inboard,Diesel,116.14,24.61,3.0,4.0,2.176534492123846,Monohull,0,4JH57,2012.0,3450.0,Direct Drive,4.0,10.0,12.5,43.39205882352945,10.17,9.348779342722995,92.45,Hydraulic Windlass,2064825,Bronze,63.21807909604506,99208.0,2.872521246458923,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,2.0,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False,True,True,83.00632911392405,True,False,True,False,True,False,True,False,True,8.0,True,False,False,False,True,False,True,False,True,False,True,True,False,False,500.0,9.614166666666668,False,True,False,False,16.0,False,False,22,False,False,Hoek-racing sloop
828,2017,Hoek,Truly Classic 90,Multi-Hull,68.24,Diesel,Fiberglass,CATAM's,MIDIF,160.0,Inboard,Diesel,68.24,38.71,2.0,2.961864406779661,4.0,Monohull,0,4JH57,2017.0,3800.0,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,1184557,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,2.0,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,24.0,True,False,False,False,True,False,False,False,False,8.62295081967213,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hoek-Truly Classic 90
829,2021,Hunter,30,Gulet,78.74,Diesel,Steel,Atlas Yachting,IVECO AIFO,280.0,Inboard,Diesel,78.74,19.69,5.0,5.0,5.0,Monohull,0,4JH57,2016.507913669065,50.0,Direct Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Hydraulic Windlass,706387,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-30
830,2023,Hunter,34,Trimaran,29.0,Gas,Fiberglass,180 Marine,Yanmar,66.98479345284491,Inboard,Diesel,29.0,22.0,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,227830,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-34
831,2022,Hunter,356,Trimaran,29.0,Gas,Fiberglass,180 Marine,Yanmar,66.98479345284491,Inboard,Diesel,29.0,24.08,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,228150,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-356
832,2023,Hunter,Legend 26,Trimaran,24.92,Gas,Other,Wright Yachts,Yanmar,66.98479345284491,Inboard,Diesel,24.25,17.92,2.79673590504451,2.961864406779661,2.176534492123846,Trimaran,2,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,5.25,9.348779342722995,23.58,Electric Windlass,75599,Bronze,63.21807909604506,1981.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-Legend 26
833,2023,Hunter,Legend 35.5,Trimaran,29.58,Gas,Fiberglass,Wright Yachts,Yanmar,66.98479345284491,Inboard,Diesel,29.08,22.25,2.79673590504451,2.961864406779661,1.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.956594153636974,9.348779342722995,39.67258029978575,Electric Windlass,138250,Bronze,63.21807909604506,3659.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-Legend 35.5
834,2024,Hunter,Sedan,Multi-Hull,28.83,Gas,Composite,The Multihull Source,Yanmar,66.98479345284491,Inboard,Diesel,28.67,22.25,2.79673590504451,2.961864406779661,1.0,Trimaran,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,5.25,9.348779342722995,39.67258029978575,Electric Windlass,187250,Bronze,63.21807909604506,3659.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Hunter-Sedan
